property_id,transaction_date,transaction_price,census_tract_2010,cbsa_id
PROP000303,2020-03-26,667691.211406131,06037100016,31080
PROP000304,2019-01-17,582531.9586821379,06037100010,31080
PROP000305,2018-11-07,543123.362736312,06037100014,31080
PROP000306,2018-10-18,299176.46658210474,06037100015,31080
PROP000307,2019-06-17,757770.1537254106,06037100010,31080
PROP000308,2016-03-14,335324.79795543954,06037100018,31080
PROP000308,2018-09-15,354128.5191909933,06037100018,31080
PROP000308,2021-06-11,348216.06696049165,06037100018,31080
PROP000309,2016-04-07,742347.9981562248,06037100004,31080
PROP000309,2020-11-24,908502.9871781953,06037100004,31080
PROP000310,2018-05-24,234232.83269075258,06037100019,31080
PROP000310,2020-07-08,249452.19386157152,06037100019,31080
PROP000311,2018-08-10,363169.8356771786,06037100006,31080
PROP000312,2018-09-13,711853.7740421903,06037100009,31080
PROP000312,2019-11-19,772236.9562999797,06037100009,31080
PROP000313,2016-08-11,778036.6605281302,06037100017,31080
PROP000313,2019-11-06,1030734.7186500082,06037100017,31080
PROP000314,2016-12-24,356094.6745772307,06037100006,31080
PROP000314,2020-11-24,396527.3093614948,06037100006,31080
PROP000315,2015-05-12,409703.82325209124,06037100016,31080
PROP000315,2016-10-24,446811.953634288,06037100016,31080
PROP000316,2016-09-07,610252.4633462256,06037100017,31080
PROP000316,2019-11-11,757310.3377300547,06037100017,31080
PROP000317,2015-02-06,335688.23095396446,06037100006,31080
PROP000317,2019-06-26,342093.4197102683,06037100006,31080
PROP000318,2016-06-16,329654.2719111845,06037100009,31080
PROP000319,2017-07-22,374352.53588381305,06037100009,31080
PROP000319,2021-09-12,447469.13277587236,06037100009,31080
PROP000320,2015-07-21,298823.81205937755,06037100002,31080
PROP000321,2019-06-20,722347.0550276041,06037100003,31080
PROP000321,2021-06-02,770709.0138143083,06037100003,31080
PROP000322,2018-10-17,216300.4527353359,06037100008,31080
PROP000322,2020-01-20,234913.17134641888,06037100008,31080
PROP000323,2017-06-07,594068.0628345765,06037100000,31080
PROP000323,2021-09-19,727681.5186474591,06037100000,31080
PROP000324,2019-03-11,322259.87547661347,06037100017,31080
PROP000325,2018-12-09,546556.0195286945,06037100009,31080
PROP000326,2016-10-20,534692.1151575209,06037100007,31080
PROP000326,2018-06-19,551422.4001688284,06037100007,31080
PROP000327,2015-12-01,220030.16107182874,06037100017,31080
PROP000328,2018-11-05,464194.0510210094,06037100007,31080
PROP000329,2018-11-14,391800.0994643268,06037100018,31080
PROP000330,2019-02-04,798246.894248997,06037100012,31080
PROP000331,2015-04-25,693775.0677328916,06037100004,31080
PROP000331,2017-02-24,793758.7068091942,06037100004,31080
PROP000332,2018-09-20,750924.7997736651,06037100004,31080
PROP000332,2020-02-28,811833.2458986187,06037100004,31080
PROP000333,2018-12-26,346603.9644718797,06037100001,31080
PROP000333,2020-06-07,379601.08631449676,06037100001,31080
PROP000333,2021-10-12,399200.9142700704,06037100001,31080
PROP000334,2016-10-11,590688.5509290044,06037100001,31080
PROP000334,2020-04-04,779370.6066554752,06037100001,31080
PROP000335,2017-11-03,218669.3599504146,06037100016,31080
PROP000335,2021-10-17,258946.76709812172,06037100016,31080
PROP000336,2015-04-01,702224.675145764,06037100014,31080
PROP000337,2015-06-15,327586.62582265766,06037100002,31080
PROP000337,2016-08-01,341159.94037397683,06037100002,31080
PROP000338,2018-12-17,659638.8659211815,06037100013,31080
PROP000339,2017-01-06,602439.3871435004,06037100012,31080
PROP000339,2020-04-03,699910.8511334829,06037100012,31080
PROP000340,2017-03-14,487442.0378620107,06037100003,31080
PROP000340,2018-04-09,503401.7144466134,06037100003,31080
PROP000341,2016-06-23,276472.3756537214,06037100007,31080
PROP000341,2020-04-21,354272.38838897133,06037100007,31080
PROP000342,2015-11-23,519605.532056933,06037100012,31080
PROP000342,2019-06-07,638449.671560756,06037100012,31080
PROP000343,2018-08-17,345136.2969553034,06037100005,31080
PROP000344,2015-11-21,378342.6846251703,06037100000,31080
PROP000344,2018-01-31,438159.6836097488,06037100000,31080
PROP000345,2019-01-16,220802.16003589,06037100008,31080
PROP000346,2019-05-16,698824.1086314259,06037100013,31080
PROP000347,2015-09-04,721130.9037921733,06037100000,31080
PROP000347,2016-12-06,798388.3086184177,06037100000,31080
PROP000348,2018-06-12,478659.9417353257,06037100000,31080
PROP000349,2016-04-22,564253.7472312524,06037100014,31080
PROP000349,2019-10-30,746902.6035993346,06037100014,31080
PROP000350,2018-12-04,430706.7965868875,06037100003,31080
PROP000350,2021-11-14,518432.0943869234,06037100003,31080
PROP000351,2016-11-23,790304.1877132627,06037100011,31080
PROP000351,2018-12-20,906190.0292186331,06037100011,31080
PROP000351,2019-12-24,948088.6685246289,06037100011,31080
PROP000351,2021-02-19,1021135.3670320347,06037100011,31080
PROP000352,2015-09-13,489224.6348672495,06037100018,31080
PROP000353,2019-04-24,554520.4647626249,06037100007,31080
PROP000354,2017-04-01,403316.38960325095,06037100016,31080
PROP000355,2016-11-22,759052.2316596898,06037100016,31080
PROP000356,2015-09-17,268303.03608596086,06037100008,31080
PROP000356,2018-02-02,304176.2605961676,06037100008,31080
PROP000356,2021-02-11,352254.2522733334,06037100008,31080
PROP000357,2017-01-08,453096.9071232988,06037100010,31080
PROP000358,2019-05-13,564743.1284544222,06037100011,31080
PROP000358,2021-08-06,659141.9693943736,06037100011,31080
PROP000359,2019-08-25,581840.8221100442,06037100006,31080
PROP000359,2020-11-06,639956.5676514364,06037100006,31080
PROP000360,2016-05-19,557792.911316221,06037100000,31080
PROP000360,2019-07-30,688289.589322801,06037100000,31080
PROP000361,2016-03-15,649910.4586618798,06037100016,31080
PROP000362,2015-10-02,732823.4386160707,06037100001,31080
PROP000362,2019-02-22,802681.1308246582,06037100001,31080
PROP000363,2018-03-20,582726.2555981803,06037100008,31080
PROP000364,2016-01-09,453220.5560765834,06037100005,31080
PROP000364,2018-03-14,504229.6815038325,06037100005,31080
PROP000364,2021-02-20,564385.6892979719,06037100005,31080
PROP000365,2015-07-24,591374.9891551638,06037100016,31080
PROP000366,2017-07-09,383788.09926692763,06037100010,31080
PROP000366,2021-09-02,473524.0884831685,06037100010,31080
PROP000367,2017-03-12,749981.1415047244,06037100011,31080
PROP000367,2019-12-01,892308.0297220096,06037100011,31080
PROP000368,2016-08-05,587444.3060573674,06037100003,31080
PROP000368,2017-10-09,597868.5532146269,06037100003,31080
PROP000369,2018-03-10,587493.4317718905,06037100000,31080
PROP000369,2021-09-24,672337.8647215095,06037100000,31080
PROP000370,2019-08-02,705034.0170468057,06037100010,31080
PROP000371,2018-01-13,783215.1538979546,06037100005,31080
PROP000371,2019-12-12,853330.192506853,06037100005,31080
PROP000372,2018-10-27,325318.442423444,06037100002,31080
PROP000373,2017-05-10,740049.9098098885,06037100009,31080
PROP000373,2018-10-26,792795.0682896092,06037100009,31080
PROP000374,2018-09-17,252921.02227392243,06037100005,31080
PROP000375,2018-05-05,486727.06881334545,06037100019,31080
PROP000376,2019-11-23,464264.81018745445,06037100012,31080
PROP000377,2015-05-14,606432.3929112301,06037100012,31080
PROP000378,2018-03-01,548280.5605962176,06037100011,31080
PROP000378,2019-09-20,595569.6137196274,06037100011,31080
PROP000379,2018-03-17,640746.7538728479,06037100014,31080
PROP000379,2020-05-28,745685.3380127598,06037100014,31080
PROP000380,2018-05-17,626530.8300093914,06037100006,31080
PROP000381,2019-12-22,278391.40629407775,06037100001,31080
PROP000382,2018-09-14,220676.75565500002,06037100004,31080
PROP000383,2018-12-20,718128.5135087271,06037100018,31080
PROP000384,2015-08-23,431924.3040938167,06037100003,31080
PROP000385,2017-02-17,719346.2873747314,06037100010,31080
PROP000386,2018-07-13,485890.03026697563,06037100017,31080
PROP000387,2015-01-17,379060.94741712604,06037100007,31080
PROP000387,2017-01-01,407302.1855068385,06037100007,31080
PROP000387,2019-04-01,471919.0897582203,06037100007,31080
PROP000388,2016-10-21,415229.3152502081,06037100010,31080
PROP000388,2021-01-07,543234.6444942807,06037100010,31080
PROP000389,2016-08-26,697081.5796694702,06037100014,31080
PROP000389,2018-10-30,791918.2562901695,06037100014,31080
PROP000389,2020-05-25,873408.2601557289,06037100014,31080
PROP000390,2015-01-04,620020.5636632626,06037100004,31080
PROP000390,2016-06-04,692212.6956288144,06037100004,31080
PROP000390,2018-07-18,746261.8150826638,06037100004,31080
PROP000391,2017-03-08,266598.8592747889,06037100003,31080
PROP000391,2021-05-31,328555.08615349705,06037100003,31080
PROP000392,2015-07-02,676709.3266944492,06037100015,31080
PROP000392,2019-04-29,852482.234633942,06037100015,31080
PROP000393,2019-08-15,326667.4826996817,06037100001,31080
PROP000394,2017-06-07,485862.191806275,06037100001,31080
PROP000395,2019-05-19,414688.4504681293,06037100000,31080
PROP000396,2016-10-04,574870.3176736415,06037100016,31080
PROP000396,2018-01-16,595590.8824125682,06037100016,31080
PROP000397,2018-11-23,632393.0871698679,06037100013,31080
PROP000397,2021-07-01,746342.1802568635,06037100013,31080
PROP000398,2016-11-09,649187.14047572,06037100001,31080
PROP000399,2015-10-26,629023.2313104103,06037100014,31080
PROP000400,2016-08-09,404222.44778345764,06037100005,31080
PROP000400,2021-05-13,502150.56631428027,06037100005,31080
PROP000401,2018-02-15,765790.2900896255,06037100001,31080
PROP000401,2020-10-23,879878.8608500933,06037100001,31080
PROP000402,2018-03-05,269613.60880890157,06037100005,31080
PROP000402,2019-05-05,290137.85541638563,06037100005,31080
PROP000403,2019-05-11,599831.2481469238,06037100009,31080
PROP000404,2017-01-04,621524.3009208841,06037100000,31080
PROP000405,2017-03-12,799679.7489293785,06037100008,31080
PROP000406,2018-09-03,474619.7630955764,06037100016,31080
PROP000406,2020-07-03,521100.39631711773,06037100016,31080
PROP000407,2015-12-07,660540.577110751,06037100013,31080
PROP000407,2018-08-06,764846.4532698916,06037100013,31080
PROP000408,2017-06-24,588627.9026377529,06037100015,31080
PROP000408,2021-08-29,739417.5955928627,06037100015,31080
PROP000409,2015-08-08,590983.8562863659,06037100012,31080
PROP000410,2018-12-21,609316.3283759663,06037100017,31080
PROP000410,2021-11-03,670435.5322776358,06037100017,31080
PROP000411,2015-01-22,669209.2009597804,06037100010,31080
PROP000411,2018-03-25,788660.4256694549,06037100010,31080
PROP000412,2019-05-06,402407.3280614556,06037100014,31080
PROP000412,2020-06-02,422135.278655174,06037100014,31080
PROP000413,2018-06-20,205954.29267670139,06037100014,31080
PROP000413,2021-04-27,224168.68842622548,06037100014,31080
PROP000414,2016-06-01,387118.31475012994,06037100003,31080
PROP000415,2018-10-12,275330.128857592,06037100015,31080
PROP000415,2019-11-05,294025.5914378939,06037100015,31080
PROP000416,2019-09-01,643415.9346727752,06037100001,31080
PROP000417,2018-11-21,587875.2449827583,06037100006,31080
PROP000418,2017-08-01,563687.9389600878,06037100014,31080
PROP000418,2019-09-30,641862.9967511586,06037100014,31080
PROP000419,2018-08-03,626081.2590788394,06037100012,31080
PROP000420,2018-07-12,234706.66966829635,06037100001,31080
PROP000421,2018-02-11,777661.0101519236,06037100008,31080
PROP000422,2016-12-07,284481.76933560567,06037100008,31080
PROP000423,2017-11-13,686674.2619600826,06037100009,31080
PROP000423,2021-05-29,906759.874622999,06037100009,31080
PROP000424,2018-06-24,634988.7019544315,06037100010,31080
PROP000424,2021-08-18,696416.405811996,06037100010,31080
PROP000425,2015-02-05,498387.46770138346,06037100013,31080
PROP000426,2015-02-06,517795.8343673719,06037100008,31080
PROP000426,2017-01-24,613999.4296880405,06037100008,31080
PROP000427,2016-10-14,459689.60132568155,06037100004,31080
PROP000427,2017-12-17,486901.30461396015,06037100004,31080
PROP000428,2018-11-12,706189.7984310943,06037100005,31080
PROP000429,2018-12-06,265335.98838862346,06037100012,31080
PROP000430,2017-10-25,331470.4876819631,06037100015,31080
PROP000430,2020-08-25,363989.2133463981,06037100015,31080
PROP000431,2019-02-02,654386.1242806633,06037100016,31080
PROP000431,2020-09-25,738659.5014891482,06037100016,31080
PROP000432,2015-11-07,668809.3043686438,06037100003,31080
PROP000433,2019-06-12,207261.87006566447,06037100019,31080
PROP000433,2020-06-24,220670.90908052892,06037100019,31080
PROP000434,2019-08-10,393001.9937957292,06037100009,31080
PROP000435,2019-11-25,441658.63907735114,06037100007,31080
PROP000436,2015-06-24,794051.8256404892,06037100012,31080
PROP000437,2015-07-17,581266.1873957135,06037100001,31080
PROP000437,2016-11-25,617888.2041944098,06037100001,31080
PROP000437,2018-01-11,651736.996053906,06037100001,31080
PROP000437,2020-02-17,702829.5098175638,06037100001,31080
PROP000438,2018-04-21,415147.0769149239,06037100016,31080
PROP000438,2021-12-04,471626.24446617963,06037100016,31080
PROP000439,2016-11-11,651063.3038234559,06037100012,31080
PROP000439,2018-10-10,699317.2594139031,06037100012,31080
PROP000440,2015-04-05,631495.9381667414,06037100001,31080
PROP000440,2018-07-05,659678.8458709263,06037100001,31080
PROP000441,2018-07-15,742254.5430650853,06037100018,31080
PROP000442,2018-07-10,733332.4544021778,06037100007,31080
PROP000442,2021-09-11,817468.5344068097,06037100007,31080
PROP000443,2015-03-16,713018.1209719611,06037100012,31080
PROP000443,2017-01-11,779847.2070351306,06037100012,31080
PROP000444,2017-08-04,616170.8344842772,06037100002,31080
PROP000445,2016-09-17,523456.7316416052,06037100009,31080
PROP000445,2018-11-03,597628.2316587472,06037100009,31080
PROP000445,2021-07-15,706289.590675049,06037100009,31080
PROP000446,2019-04-03,729640.6284040532,06037100004,31080
PROP000446,2020-06-16,728612.165847102,06037100004,31080
PROP000447,2017-04-15,449566.34274911304,06037100003,31080
PROP000447,2021-04-27,584245.708846883,06037100003,31080
PROP000448,2015-11-15,684016.1118168435,06037100015,31080
PROP000448,2020-10-21,889947.0332070772,06037100015,31080
PROP000449,2017-07-10,625592.4970835658,06037100007,31080
PROP000449,2019-03-11,687728.7606473729,06037100007,31080
PROP000450,2015-01-04,769525.1761223073,06037100010,31080
PROP000450,2018-07-14,1003155.0919287541,06037100010,31080
PROP000451,2015-09-19,421568.4621293246,06037100004,31080
PROP000452,2016-08-15,628595.9814409985,06037100008,31080
PROP000452,2019-06-20,731309.1468176149,06037100008,31080
PROP000453,2015-01-02,684242.5423200218,06037100006,31080
PROP000453,2016-10-13,759007.2604906211,06037100006,31080
PROP000453,2019-03-01,869615.52973338,06037100006,31080
PROP000454,2019-07-01,387190.4121958511,06037100011,31080
PROP000455,2018-02-17,215116.04837553762,06037100003,31080
PROP000456,2015-02-23,340984.04299757164,06037100007,31080
PROP000456,2018-12-18,434606.87994438293,06037100007,31080
PROP000457,2015-01-08,231001.23299477666,06037100018,31080
PROP000457,2018-01-14,278565.36022780277,06037100018,31080
PROP000458,2017-03-12,336036.42939797795,06037100012,31080
PROP000458,2021-09-15,434284.86303717684,06037100012,31080
PROP000459,2016-08-22,603621.7965253388,06037100003,31080
PROP000459,2020-10-28,781628.6354668821,06037100003,31080
PROP000460,2017-03-18,348506.0438842472,06037100002,31080
PROP000460,2018-11-10,361654.4538447113,06037100002,31080
PROP000460,2020-08-08,393129.38653166394,06037100002,31080
PROP000461,2015-06-01,458324.125704314,06037100004,31080
PROP000461,2019-12-03,559503.768149729,06037100004,31080
PROP000462,2017-01-18,459660.12775955757,06037100004,31080
PROP000463,2017-02-15,428864.6248479869,06037100018,31080
PROP000464,2017-06-24,794217.0691990232,06037100019,31080
PROP000464,2019-10-11,887516.7040657597,06037100019,31080
PROP000465,2016-05-09,642730.9909007637,06037100009,31080
PROP000466,2017-01-12,244425.3307474088,06037100019,31080
PROP000466,2020-06-14,283837.6107954662,06037100019,31080
PROP000467,2016-12-24,594053.6380847342,06037100001,31080
PROP000467,2021-11-07,704373.3337066366,06037100001,31080
PROP000468,2017-09-22,617478.486593267,06037100014,31080
PROP000468,2020-07-21,715759.9199854862,06037100014,31080
PROP000468,2021-12-02,806269.9562327364,06037100014,31080
PROP000469,2016-09-01,603233.623251352,06037100005,31080
PROP000470,2018-11-02,719657.3801670149,06037100005,31080
PROP000471,2017-06-19,729796.2948978639,06037100009,31080
PROP000471,2019-04-10,818520.4965494537,06037100009,31080
PROP000472,2015-12-01,209236.9350147851,06037100003,31080
PROP000472,2019-03-31,241096.5472467631,06037100003,31080
PROP000473,2015-10-06,786204.1726633661,06037100000,31080
PROP000474,2017-06-18,255575.28983082031,06037100016,31080
PROP000474,2021-06-14,273941.0361302178,06037100016,31080
PROP000475,2019-11-09,463030.9880184568,06037100014,31080
PROP000476,2015-11-25,602405.3152293953,06037100018,31080
PROP000476,2019-09-13,756575.8208724068,06037100018,31080
PROP000477,2015-09-14,362483.79682218353,06037100014,31080
PROP000477,2017-09-09,382541.7271422365,06037100014,31080
PROP000478,2016-03-26,558257.4621120319,06037100007,31080
PROP000478,2019-08-11,597757.5243423159,06037100007,31080
PROP000479,2017-04-27,369982.8574549584,06037100017,31080
